,name,place_id,types,price_level,rating,user_ratings_total,vicinity,plus_code.global_code,geometry.location.lat,geometry.location.lng
983,Le Moulin à Poivre,ChIJ-dkxDTRljEcRKhqz9Qdk99s,"['restaurant', 'cafe', 'point_of_interest', 'food', 'establishment']",,4.2,38,"Rle du Midi 5, Genève",8FR86525+53,46.200498,6.1576575
984,menu langues,ChIJszOhdjRljEcRH4zrO8jzoDg,"['restaurant', 'point_of_interest', 'food', 'establishment']",,0,0,"Rle du Midi, Genève",8FR86525+52,46.2004871,6.1575232
985,Inglewood Eaux-Vives,ChIJ5yV59zZljEcRONP5C1Y3Ru0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.6,1291,"Av. de Frontenex 5, Genève",8FR86524+QQ,46.2019004,6.1569501
986,Wang,ChIJYyYOMTFljEcRaza2t2qDoL4,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.9,103,"Rue des Eaux-Vives 9, Genève",8FR86534+8V,46.2033089,6.1572198
987,Au Coin du Bar,ChIJ2XyFQDFljEcRUK_LKEJgOKw,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",2,4.5,134,"Rue François-Versonnex 17, Genève",8FR86534+5H,46.2028376,6.1564332
988,L'Esquisse: Grill & Bar,ChIJxfjn0DBljEcRE3LmNCP60XM,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,3.8,148,"Rue du Lac 7, Genève",8FR86534+QX,46.2044537,6.1574131
989,Da Zio Rocco,ChIJF-Zi0zBljEcRrYaylffr6Q8,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.7,6,"Rue du Simplon 4, Genève",8FR86535+P4,46.2043938,6.1577679
990,Chez Lolo,ChIJl0lvui5ljEcR_KcXkqCqzcM,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.5,34,"Quai Gustave-Ador 24, Genève",8FR86545+55,46.205459,6.1579985
991,Paris Bistrot,ChIJe9wUH6pljEcRjwG0SAtk9Tg,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,12,"Rue Cherbuliez 7, Genève",8FR86535+CC,46.203524,6.1585684
992,Hunch,ChIJB4lPsDJljEcRR5UluQnWxwk,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",,4.5,57,"Quai Gustave-Ador 28, Genève",8FR86545+68,46.2056153,6.1582928
993,Va Bene Ristorante Sàrl,ChIJQeO-0Ld6jEcR4Lm0DS6r83U,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.7,21,"Chem. De-Normandie 14, Genève",8FR855Q6+MC,46.1891723,6.1610783
994,Tea-Room de Champel,ChIJpzcSbMl6jEcRmcXELMNQlsY,"['cafe', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",,3.9,28,"Av. Dumas 20, Genève",8FR855R4+FP,46.1911964,6.1567764
995,Andrea's,ChIJVbx1Ycp6jEcRwM6cEhYtJxw,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",2,4.3,196,"Rte de Florissant 51, Genève",8FR855V6+M5,46.1941266,6.1605213
996,Restaurant Malagnou,ChIJ7cr4QjVljEcRpbHmKVCg8q0,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rte de Malagnou 29, Genève",8FR855X6+3F,46.1976778,6.1611601
997,Flomal,ChIJVVWVLMt6jEcRamw-ujiKgio,"['restaurant', 'food', 'point_of_interest', 'establishment']",,1,1,"Rue Michel-Chauvet 22, Genève",8FR855W5+M9,46.1967133,6.158236
998,Restaurant scolaire de l'école des Contamines,ChIJ-7m0wHF7jEcRKttmMqDJ2Jk,"['restaurant', 'food', 'point_of_interest', 'establishment']",,1,1,"1208, Rue Michel-Chauvet 22, Genève",8FR855W5+PC,46.1968332,6.1586205
999,Bistro chez Gregory,ChIJAUTyz3dljEcRwqUiL_gAicI,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,93,"Rte de Malagnou 25, Genève",8FR855X6+57,46.1979326,6.160647
1000,CUZCO,ChIJH5-kYGpljEcRlB90pWNzkEg,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,34,"Rue de Villereuse 6, Genève",8FR86525+36,46.2001691,6.1580194
1001,Restaurant De L'ESPÉRANCE,ChIJXRJyGjRljEcRAY4gVllk2Jc,"['restaurant', 'point_of_interest', 'food', 'establishment']",,3,2,"Rue de la Flèche, Genève",8FR86525+C6,46.2010142,6.1580756
1002,Envers du Décor,ChIJl6sfBjRljEcRxcOWjdldMYI,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.4,183,"Rue de la Chapelle 10, Genève",8FR86525+C2,46.2010805,6.1575452
1003,ALMA Restaurant,ChIJlyqjtjZljEcRmN_3ZpaSOJk,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3,4.2,729,"Rue Henri-Blanvalet 6, Genève",8FR86535+26,46.2025855,6.1579394
1004,Tosca,ChIJy4NktzZljEcRd0MB7uF7RHk,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,4.4,178,"Rue de la Mairie 8, Genève",8FR86535+37,46.2027037,6.1581451
1005,Derya kebab,ChIJ-dXy0zZljEcRiZAM4c412Ok,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,3.2,71,"Rue des Eaux-Vives 14, Genève",8FR86535+F6,46.2037607,6.1580031
1006,Inda-Bar,ChIJnQNx5zZljEcR2tewkex8V2I,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",,4.3,260,"Rue Henri-Blanvalet 23, Genève",8FR86535+CM,46.2035247,6.1592368
1007,Gives A Fork,ChIJ8Sq09YxljEcR4M6ZfseIPa0,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,117,"Rue des Eaux-Vives 25, Genève",8FR86535+M8,46.2041816,6.1583408
1008,Pizzeria da Gabriele,ChIJFw5R1zZljEcRddG0NtTSF90,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.1,232,"Rue Cherbuliez 4, Genève",8FR86535+F9,46.2036651,6.1583764
1009,The Turmeric Indian Cuisine,ChIJj_Wa5E9ljEcRr33jpPvDc0c,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,158,"Rue des Eaux-Vives 102, Genève",8FR86546+69,46.2055675,6.160959
1010,Indigo restaurant,ChIJy0I6o6l7jEcRyxr9ApOZZ18,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,326,"Rte de Florissant 55, Genève",8FR855V6+FM,46.1936929,6.1616341
1011,BAGELSTEIN • Bagels & Coffee shop,ChIJmbkOvjdljEcRJgGNWODwBXQ,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.1,38,"Rue de la Terrassière 29, Genève",8FR86525+8G,46.2007853,6.1588527
1012,Elsalad,ChIJxaEHODRljEcRuNBpS8ohRyE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,162,"Carr de Villereuse 4, Genève",8FR86525+4P,46.2003624,6.1592762
1013,Restaurant la Fresque,ChIJ_wfvGTRljEcRE3LSa29-Ys8,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",,4.6,43,"Rue des Marronniers 6, Genève",8FR86525+C9,46.2010557,6.1584758
1014,Les Délices de Genève,ChIJ-X2nIVtljEcRMOQNbCxG54s,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,11,"Rue de la Terrassière 25, Genève",8FR86525+7F,46.2007165,6.1587118
1015,Chez Arsène,ChIJ_znq9DNljEcRNV0srLe1ooI,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,90,"Rle de la Vinaigrerie 4, Genève",8FR86524+6P,46.2006137,6.156829
1016,Mikado Sushi,ChIJR7i1FjRljEcRd7Y4myCykh0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,446,"Rue de la Terrassière 23, Genève",8FR86525+88,46.2008333,6.1583333
1017,La Conca d'Oro,ChIJ48jSCzRljEcRsdNIMwO4mvg,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.6,298,"Rue de la Terrassière 22, Genève",8FR86524+7X,46.2007315,6.1574213
1018,Le Velours,ChIJWcJXIDRljEcRZqIzHE2UgkA,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4,41,"Av. de Frontenex 32, Genève",8FR86525+GG,46.201348,6.1587927
1019,Ultra Burgers,ChIJI3Znw2BljEcRT_J6knsVHgg,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,58,"Rue de la Terrassière 5, Genève",8FR86524+FG,46.2011251,6.1563187
1020,Le C,ChIJwWSjvjZljEcRvIYxjNbOdnw,"['bar', 'cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,91,"Rue de la Mairie 17, Genève",8FR86535+2F,46.2025332,6.1587187
1021,Chez Calvin,ChIJF1uTgzZljEcRWuwOXJf5IDY,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3,4.1,207,"Rue du Nant 2, Genève",8FR86525+MR,46.2016439,6.1596053
1022,Le Dario's Genève,ChIJ3w3GlTZljEcRZ0NvbaDP2uk,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,220,"Rue de Montchoisy 4, Genève",8FR86535+2M,46.2025099,6.1591529
1023,le Shogun,ChIJSVsrJzdljEcRW5nEih2ymF0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.5,111,"Rue du 31 Décembre 16, Genève",8FR86535+MH,46.2041378,6.1589107
1024,Jura Cafe,ChIJ89LEPDdljEcRvH8fDBJPpj8,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,4.2,50,"Rue des Eaux-Vives 49, Genève",8FR86535+VJ,46.2046102,6.159174
1025,Gelateria Artigianale,ChIJfUu8rzBljEcRiOy01BRSVpg,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",,3.6,128,"Quai Gustave-Ador 33, Genève",8FR86545+93,46.2059454,6.1576877
1026,Café Le Jet d’Eau,ChIJbdpAczdljEcRa403BKZexjY,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,287,"Rue des Eaux-Vives 90, Genève",8FR86546+36,46.2051998,6.1605314
1027,Khatha,ChIJfcsvdDdljEcRwpmBgjYbGYo,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.3,168,"Rue des Eaux-Vives 94, Genève",8FR86546+57,46.2054182,6.1606844
1028,Indien Restaurant Halal Food,ChIJF4PAdzdljEcRvV_69BecGtw,"['restaurant', 'point_of_interest', 'food', 'establishment']",,5,1,"Rue des Eaux-Vives 102, Genève",8FR86546+69,46.205615,6.1608993
1029,Taqueria Los Cuñados,ChIJUcL1-TZljEcRbO2ZU8UmJ9E,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.3,555,"Rue de Montchoisy 17, Genève",8FR86536+83,46.2033439,6.1602047
1030,Bmg bmgt,ChIJ0dcgsUpljEcRAvKvOdJQjmA,"['restaurant', 'point_of_interest', 'food', 'establishment']",,0,0,"Rte de Malagnou 41, Genève",8FR855W7+R6,46.197017,6.1630736
1031,Food Fast Sàrl,ChIJ-2vLeatljEcRep0fn_a5RmM,"['restaurant', 'point_of_interest', 'food', 'establishment']",,0,0,"Rte de Malagnou 27, Genève",8FR855X6+49,46.1978452,6.1609503
1032,Indian Corner Restaurant,ChIJgYcQcBZljEcRGPiR4Ucgc_I,"['restaurant', 'cafe', 'bar', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",,4.7,64,"Rte de Frontenex 43, Genève",8FR86527+R5,46.2020975,6.1629761
1033,Restaurant Coffee-Time,ChIJM35NzDVljEcRuuHK7hHx-yk,"['restaurant', 'food', 'point_of_interest', 'establishment']",,5,1,"Rue de Jargonnant 3, Genève",8FR86526+82,46.2008001,6.1600488
1034,Café Cult,ChIJl94ieTZljEcRSwIUQ2yzH8g,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,162,"Pl. de Jargonnant 5, Genève",8FR86526+M5,46.2017288,6.1604214
1035,Restaurant La Pergola,ChIJq6pagTZljEcR0iVfhyYE8Ho,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue du Nant 4, Genève",8FR86525+PW,46.2018157,6.1598553
1036,Restaurant La Terrasse,ChIJq6pagTZljEcRHdROarmpzWg,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue du Nant 4, Genève",8FR86525+PW,46.2018157,6.1598553
1037,Attar Restaurant,ChIJze6YhvxljEcRcz0_I5wfjkk,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,58,"Rue du Nant 7, Genève",8FR86525+VX,46.2021798,6.1599975
1038,l'Adresse,ChIJPfq4KxBljEcR7yo91UoOJgo,"['restaurant', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']",,4.2,114,"Rue du 31 Décembre 32, Genève",8FR86536+52,46.2029771,6.1601522
1039,enFaim,ChIJdblr6jZljEcRZZAOX3sNfe8,"['store', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,61,"Chem. Neuf 4, Genève",8FR86535+6J,46.2030391,6.1591457
1040,Cinecittà,ChIJV3Ll-TZljEcRI__yoRrl7zE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.1,483,"Rue de Montchoisy 17, Genève",8FR86536+82,46.2032958,6.1601144
1041,Supreme Tacos,ChIJeR3JsNlljEcRt5DbvNpi5CU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.1,69,"Rue des Eaux-Vives 61, Genève",8FR86545+2W,46.2051023,6.1598598
1042,Taberna Viva,ChIJQ1p7cGBljEcRZnqLAhuBGKA,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.9,16,"Rue de l'Avenir 5, Genève",8FR86546+4F,46.2053436,6.1611468
1043,Miam's,ChIJz0hme7Z6jEcRzZTQOmh6jGQ,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,45,"Av. Eugène-Pittard 19, Genève",8FR855R7+G8,46.1913703,6.1633618
1044,SESFLO - Urban Fine Food,ChIJiYjPELV6jEcRIRagWG4XOsw,"['restaurant', 'point_of_interest', 'food', 'establishment']",,3.3,3,"Av. Krieg 7, Genève",8FR855W7+29,46.1950136,6.1634858
1045,Restaurant Jaï,ChIJLW_CZqR7jEcRFdAHK_VD4Is,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.5,75,"Av. Krieg 7, Genève",8FR855W7+29,46.1950136,6.1634858
1046,Helmand Sàrl,ChIJURlZ6kpljEcRt2400pdKfRw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,5,1,"Rue Gustave-Muller-Brun 3, Genève",8FR855X7+4F,46.1978531,6.1636797
1047,Ketori Restaurant,ChIJvRRbI7V6jEcR54SyJGxBaX8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4,134,"Av. Krieg 5, Genève",8FR855W7+6F,46.1956058,6.1636566
1048,Ragù Ristorante Trattoria,ChIJTeU4l2BljEcR9VNtylfbfnY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,79,"Av. Pictet-de-Rochemont 15, Genève",8FR86526+C9,46.2011035,6.1609131
1049,Fayrouz Garden,ChIJCSBEviFljEcRaT_Co3B8_aE,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.5,156,"Pass. Linck 2, Genève",8FR86526+VJ,46.2021882,6.1615221
1050,Max Geneve,ChIJFY70dV5ljEcRCz7CT23FgiQ,"['restaurant', 'cafe', 'meal_takeaway', 'point_of_interest', 'food', 'establishment']",2,4.2,114,"Rue du 31 Décembre 38, Genève",8FR86536+26,46.2025939,6.1605788
1051,Pizzeria Dagli Amici,ChIJL8uA74JljEcR30n-G3iWmaA,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.6,376,"Rue Maunoir 16, Genève",8FR86536+C3,46.2036608,6.1603038
1052,Le Gobelet d'Argent,ChIJw-FoUTZljEcRz5sMZ_R9JDs,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.6,353,"Rue de Montchoisy 20, Genève",8FR86536+99,46.2034788,6.1609166
1053,Bombay Palace,ChIJ2c0rdjdljEcRHGhX-yoAoSs,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4,108,"Rue des Eaux-Vives 102, Genève",8FR86546+69,46.2055089,6.1609156
1054,Le Piment Thaï,ChIJbXzSKzhljEcRXsNMb0i_TAs,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.5,80,"Rue des Eaux-Vives 77, Genève",8FR86546+HH,46.2064273,6.1614655
1055,Tibet Café,ChIJ0ZnDdjdljEcRisdMBBtiJL4,"['restaurant', 'cafe', 'point_of_interest', 'food', 'establishment']",2,4.6,196,"Rue du Clos 9, Genève",8FR86546+8W,46.2057599,6.1623515
1056,Scaramu Restaurant Pizzeria,ChIJmV19Wl1ljEcRQwFXEfeG-RU,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,167,"Av. Pictet-de-Rochemont 39, Genève",8FR86527+4F,46.2003051,6.1636963
1057,Crêperie Le Douze,ChIJWZH0jDVljEcRVwvHChFCFAQ,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.8,62,"Rte de Chêne 3, Genève",8FR86526+2V,46.200093,6.1621723
1058,Thaï Orchidée,ChIJo3Y4YjZljEcRTtoYHEQIXeg,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue du Nant 15, Genève",8FR86526+W5,46.2023585,6.1603925
1059,Fusion Uramaki (Fusion Sushi | Beverages | Self-Service),ChIJlUx2JnRljEcRftdwK4iTWnA,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,16,"Rue du Nant 12, Genève",8FR86526+W8,46.202323,6.1607776
1060,Café de l'Amitié Sàrl,ChIJmUc26zZljEcR0zmQN7sYgzs,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",2,4.3,142,"Rue de Montchoisy 7, Genève",8FR86535+5M,46.2028829,6.1591898
1061,HONKAKU Restaurant Japonais Genève,ChIJjQoMTMpljEcRDhFGXeFyBaQ,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,66,"Rue de Montchoisy 21, Genève",8FR86536+F8,46.2036799,6.1608447
1062,Arakel,ChIJfQSjkuBljEcRA-Dzp710Kms,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",,4.7,58,"Rue Henri-Blanvalet 17, Genève",8FR86535+8G,46.2033361,6.1588601
1063,The Phénix,ChIJtXUONjZljEcRhAps_hNsYyg,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",,4.3,279,"Rue des Vollandes 38, Genève",8FR86536+CQ,46.2035227,6.1619308
1064,Portofino,ChIJYWA4rTdljEcR5HB2ZJoo9QI,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.1,56,"Rue de Montchoisy 27, Genève",8FR86536+HG,46.203925,6.1612654
1065,Café du Nant,ChIJmY4wGrFljEcRrm_6a92MPk0,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.1,50,"Rue du Nant 23, Genève",8FR86536+5J,46.202962,6.161529
1066,NOUVEAU CHEZ LOPEZ,ChIJ8QDaJzhljEcRfJWlsd3N0uA,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4,209,"Rue des Eaux-Vives 114, Genève",8FR86546+GP,46.2064024,6.1619178
1067,Baba Tandoori,ChIJ0aQPwGtljEcRDMPJEM8lijw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,40,"Rue de Montchoisy 78, Genève",8FR86547+5P,46.2054388,6.1642846
1068,Safe Meat,ChIJY2pguDdljEcRHQAV_6Zd8l8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,342,"Rue de l'Avenir 34, Genève",8FR86536+QV,46.2045275,6.1622794
1069,L'Awalé Café-Restaurant,ChIJv7ozHwxljEcREPiNOLQHCug,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,47,"Rue du Clos 15, Genève",8FR86547+72,46.2056732,6.1626065
1070,Restaurant Le Décanteur,ChIJ7aLOEjdljEcRBOhTvIxHBBQ,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.3,99,"Rue des Eaux-Vives 63, Genève",8FR86546+32,46.2051406,6.1600206
1071,Tout Simplement,ChIJmRCD-zdljEcRtk9b9yuKiQU,"['restaurant', 'cafe', 'point_of_interest', 'food', 'establishment']",,4.2,111,"Rue de Soleure 2, Genève",8FR86547+79,46.2057421,6.1634324
1072,Oh Martine!,ChIJ5QudBjx7jEcRutCjNntkZ4A,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.7,466,"Rte de Chêne 6, Genève",8FR855X7+W3,46.199864,6.1626682
1073,La Parenthèse,ChIJT8C0cUBljEcRfhOnskboHts,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,3,"Av. Pictet-de-Rochemont 29, Genève",8FR86526+5X,46.200489,6.1624054
1074,Le Printemps,ChIJG8kao3dljEcRTQvaTHR6828,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.2,17,"Rue du 31 Décembre 54, Genève",8FR86526+MG,46.201701,6.161365
1075,The Green Van Company Genève - Burgers maison,ChIJhzn2naRljEcRsEwH8yTLKH8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,129,"Rue du Nant 30, Genève",8FR86537+74,46.2032975,6.1628048
1076,Fédération des Cuisines et Restaurants Scolaires,ChIJuQ026TdljEcRR8LXumcBAjI,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue du Clos 20, Genève",8FR86547+43,46.2053127,6.1626844
1077,HANSEN Kitchen,ChIJN1XFejdljEcRIwIArC0lG88,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Av. de la Grenade, Genève",8FR86546+79,46.2056115,6.1609062
1078,Café NICE,ChIJtXykzkpljEcR6aWZwN1zZbY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Av. Théodore-Weber 36, Genève",8FR855W7+PF,46.1968593,6.1636931
1079,Lemon Grass,ChIJWZH0jDVljEcRNQazMZqUhwo,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,29,"Rte de Chêne 3, Genève",8FR86526+2V,46.2000926,6.1621975
1080,Chez Fouad Restaurant,ChIJZ_qTh7R6jEcRQbtEpGWtRhA,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.2,67,"Chem. Bizot 4, Genève",8FR855V8+HG,46.1939688,6.1662889
1081,Carbon Cobra,ChIJ0z54xLR6jEcRT2pFFzdC3JM,"['restaurant', 'point_of_interest', 'food', 'establishment']",,0,0,"Chem. Rieu, Genève",,46.19466,6.1653
1082,Five Guys,ChIJFfqNfd9ljEcRv6Zp7VmfiYc,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,3.2,87,"Av. de la Gare des Eaux-Vives 11, Genève",8FR86528+88,46.2008128,6.1658339
1083,Greendy's,ChIJweODnk9ljEcReOxhBKacdR0,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.7,20,"Av. de la Gare des Eaux-Vives 14, Genève",8FR86528+9W,46.2009472,6.1672383
1084,World Grill Kebab,ChIJ4Q1YNYNljEcRhELyZrB87QQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.7,38,"Rue des Eaux-Vives 49, Genève",8FR86535+VJ,46.204627,6.1592049
1085,SIGO SUSHI,ChIJ2bMrjTdljEcRcrN_X3ECs_E,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,3,2,"Rue du Clos 9-11, Genève",8FR86546+8X,46.2057561,6.1623971
1086,La Guinguette,ChIJpfDKDEhljEcRu2Dg3hQrKWw,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.5,52,"Av. Alice-et-William-Favre, Genève",8FR86547+4V,46.2053346,6.1646618
1087,La Ola,ChIJq_J50w9ljEcRxQdLn_wWCmE,"['restaurant', 'point_of_interest', 'food', 'establishment']",,0,0,"Rue Sillem 11, Genève",8FR86547+73,46.2057372,6.1626957
1088,Flomal,ChIJxx9uQLN6jEcRNMuUApOxnG8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue Le-Corbusier, Genève",,46.1939,6.16767
1089,Café Restaurant des Voyageurs,ChIJ10TcxEtljEcR-10XIINiAE8,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.5,241,"Av. de la Gare des Eaux-Vives 6, Genève",8FR86528+5H,46.2005006,6.1663472
1090,Gigi Cucina & Bar,ChIJL0ES1hNljEcRt8nDWJ1hxuk,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,288,"Av. de la Gare des Eaux-Vives 11/1207, Genève",8FR86528+9H,46.2009994,6.1664927
1091,La Micheline | Bistronomie,ChIJA4OyfaFljEcRtdtEz75YkyE,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",,4.7,132,"Av. de la Gare des Eaux-Vives 3, Genève",8FR86528+38,46.2002404,6.1658252
1092,Bistrot de la Comédie,ChIJ3dHciB9ljEcR-Qw3U7dRifc,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,74,"Esplanade Alice-Bailly 1, Geneva",8FR86528+F8,46.2012063,6.1658243
1093,El Rincon Caleño,ChIJ5a1lgRRljEcRu2olk1HqT7Q,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.7,90,"Av. de la Gare des Eaux-Vives 8, Genève",8FR86528+6J,46.2005531,6.1665765
1094,La Storia,ChIJ8ShOF0lljEcR_TWOQyz8l9Y,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",2,4.3,234,"Rte de Frontenex 62BIS, Genève",8FR86538+6W,46.2031154,6.1673383
1095,Restaurant de la Plage & Buvette,ChIJJ7GmPOVljEcRSprqG8PtcKs,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,3.8,276,"Quai Gustave-Ador 75, Genève",8FR86568+QV,46.2118784,6.16716
1096,Sushi Shop,ChIJL46f7F9ljEcRHBLsdIMBEww,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2.8,9,"Av. de la Gare des Eaux-Vives 15, Genève",8FR86528+HJ,46.2014583,6.1665702
1097,Oakberry,ChIJ-3DmgSVljEcRe6Y3rTYHCDM,"['restaurant', 'food', 'point_of_interest', 'establishment']",,5,8,"Av. de la Gare des Eaux-Vives 11, Genève",8FR86528+9H,46.2009994,6.1664927
1098,Cave Nicolas,ChIJr2qDY0lljEcRXj5BAobIupc,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Av. de la Gare des Eaux-Vives 15, Genève",8FR86528+HJ,46.2014583,6.1665702
